cell_lat,cell_lon,pass_count,csetn1_avg,nsi,slope_deg,rpi,nearest_psr_name,distance_km,within_psr,priority_tier,annotation
-87.125,62.125,3,4.3333,0.0,6.92,0.0,Faustini,31.6,False,Background,
-89.125,202.125,6,3.6667,0.0,12.57,0.0,Shackleton,25.4,False,Background,
-87.625,219.375,4,3.5,0.0,6.63,0.0,de_Gerlache,57.6,False,Background,
-89.625,132.375,4,3.5,0.0,13.02,0.0,Shackleton,1.5,True,Background,confirmed within Shackleton PSR boundary
-89.125,79.375,3,3.6667,0.0,5.37,0.0,Shackleton,21.5,False,Background,
-85.875,223.125,7,3.5714,0.0,3.44,0.0,de_Gerlache,99.4,False,Background,
-85.125,224.125,6,3.5,0.0,4.11,0.0,de_Gerlache,119.9,False,Background,
-85.625,54.125,6,3.8333,0.0,8.01,0.0,Nobile,13.6,True,Background,confirmed within Nobile PSR boundary
-85.125,52.125,5,3.4,0.0,10.86,0.0,Nobile,4.0,True,Background,confirmed within Nobile PSR boundary
-85.875,51.625,4,3.0,0.0,11.42,0.0,Nobile,21.5,True,Background,confirmed within Nobile PSR boundary
-86.875,51.625,3,3.0,0.0,10.76,0.0,Faustini,49.8,False,Background,
-89.625,142.625,4,3.75,0.0,16.51,0.0,Shackleton,2.8,True,Background,confirmed within Shackleton PSR boundary
-87.125,217.125,10,3.5,0.0,5.41,0.0,de_Gerlache,71.3,False,Background,
-86.875,50.125,3,3.3333,0.0,14.91,0.0,Nobile,51.9,False,Background,
-88.125,54.375,4,3.25,0.0,3.55,0.0,Faustini,44.6,False,Background,
-85.875,47.125,9,3.0,0.0,13.12,0.0,Nobile,25.9,True,Background,confirmed within Nobile PSR boundary
-86.875,48.375,5,3.6,0.0,12.1,0.0,Nobile,52.5,False,Background,
-88.125,52.125,3,3.0,0.0,4.51,0.0,Faustini,46.6,False,Background,
-89.375,195.625,3,5.0,0.0,12.95,0.0,Shackleton,17.5,False,Background,
-89.375,201.375,3,3.6667,0.0,9.08,0.0,Shackleton,18.5,False,Background,
-88.625,47.125,3,4.3333,0.0,13.08,0.0,Shackleton,41.6,False,Background,
-85.125,217.625,9,3.3333,0.0,4.04,0.0,de_Gerlache,125.3,False,Background,
-86.125,41.125,8,3.0,0.0,16.21,0.0,Nobile,40.3,False,Background,
-87.875,42.875,4,3.5,0.0,3.1,0.0,Faustini,55.0,False,Background,
-89.625,60.875,3,4.6667,0.0,14.1,0.0,Shackleton,12.1,False,Background,
-87.125,215.375,6,3.1667,0.0,4.93,0.0,de_Gerlache,72.9,False,Background,
-85.875,37.875,8,3.125,0.0,16.71,0.0,Nobile,42.4,False,Background,
-87.625,35.125,10,3.1,0.0,15.24,0.0,Haworth,50.8,False,Background,
-88.125,35.125,7,3.0,0.0,4.94,0.0,Haworth,49.1,False,Background,
-89.625,212.875,5,4.0,0.0,10.63,0.0,Shackleton,14.3,False,Background,
-89.125,213.875,6,3.8333,0.0,15.82,0.0,Shackleton,27.4,False,Background,
-85.375,32.125,6,3.0,0.0,8.74,0.0,Nobile,53.4,False,Background,
-88.875,215.375,4,4.75,0.0,13.86,0.0,Shackleton,34.9,False,Background,
-89.125,25.625,5,3.2,0.0,13.29,0.0,Shackleton,30.5,False,Background,
-89.125,218.375,6,3.5,0.0,16.05,0.0,Shackleton,28.2,False,Background,
-87.375,27.875,4,3.25,0.0,7.74,0.0,Haworth,43.9,False,Background,
-89.125,21.875,5,3.2,0.0,6.5,0.0,Shackleton,31.1,False,Background,
-86.875,213.125,3,3.6667,0.0,9.24,0.0,de_Gerlache,81.1,False,Background,
-85.125,27.625,6,4.1667,0.0,6.28,0.0,Nobile,65.8,False,Background,
-88.875,218.125,8,3.25,0.0,12.3,0.0,Shackleton,35.3,False,Background,
-89.875,296.875,4,3.0,0.0,12.58,0.0,Shackleton,13.7,False,Background,
-89.125,221.625,7,3.0,0.0,14.63,0.0,Shackleton,28.7,False,Background,
-86.875,23.625,3,4.0,0.0,5.58,0.0,Haworth,45.4,False,Background,
-87.125,22.875,3,3.6667,0.0,3.67,0.0,Haworth,40.3,False,Background,
-87.125,211.875,3,3.3333,0.0,3.37,0.0,de_Gerlache,75.9,False,Background,
-86.875,211.625,4,3.5,0.0,11.28,0.0,Sverdrup,82.2,False,Background,
-86.375,210.875,3,3.3333,0.0,12.65,0.0,Sverdrup,93.6,False,Background,
-85.125,23.625,5,3.8,0.0,13.8,0.0,Nobile,75.8,False,Background,
-85.375,23.375,6,3.3333,0.0,22.3,0.0,Nobile,74.6,False,Background,
-89.125,8.875,5,4.0,0.0,8.0,0.0,Shackleton,32.8,False,Background,
-85.875,209.875,3,4.0,0.0,5.8,0.0,Sverdrup,105.5,False,Background,
-85.625,209.875,3,3.3333,0.0,7.0,0.0,Sverdrup,112.2,False,Background,
-85.125,22.125,4,3.25,0.0,17.27,0.0,Nobile,79.5,False,Background,
-86.625,20.875,6,3.0,0.0,8.0,0.0,Haworth,46.8,False,Background,
-88.875,10.625,3,3.0,0.0,8.85,0.0,Shackleton,39.9,False,Background,
-89.125,7.125,6,3.0,0.0,7.06,0.0,Shackleton,33.0,False,Background,
-85.125,21.125,4,3.25,0.0,23.08,0.0,Nobile,82.0,False,Background,
-85.625,20.375,4,3.75,0.0,16.62,0.0,Haworth,71.0,False,Background,
-89.125,5.125,3,3.0,0.0,8.26,0.0,Shackleton,33.2,False,Background,
-89.625,295.625,4,4.75,0.0,6.25,0.0,Shackleton,21.2,False,Background,
-85.625,208.375,4,4.0,0.0,10.77,0.0,Sverdrup,110.7,False,Background,
-85.875,17.625,4,4.5,0.0,10.85,0.0,Haworth,61.4,False,Background,
-85.875,16.375,4,3.0,0.0,11.85,0.0,Haworth,60.2,False,Background,
-89.375,344.875,8,3.0,0.0,6.99,0.0,Shackleton,27.7,False,Background,
-87.375,12.375,4,3.0,0.0,15.26,0.0,Haworth,23.3,True,Background,confirmed within Haworth PSR boundary
-88.125,8.625,3,3.3333,0.0,20.96,0.0,Haworth,25.1,True,Background,confirmed within Haworth PSR boundary
-85.625,14.125,8,3.75,0.0,9.07,0.0,Haworth,64.9,False,Background,
-88.875,358.125,4,3.5,0.0,9.81,0.0,Shackleton,41.4,False,Background,
-86.375,12.125,5,3.8,0.0,6.63,0.0,Haworth,42.7,False,Background,
-87.375,9.625,4,4.75,0.0,14.28,0.0,Haworth,19.7,True,Background,confirmed within Haworth PSR boundary
-89.375,342.625,12,3.0833,0.0,7.57,0.0,Shackleton,27.9,False,Background,
-89.375,238.125,3,3.6667,0.0,10.5,0.0,Shackleton,24.1,False,Background,
-88.125,209.625,5,4.0,0.0,6.11,0.0,de_Gerlache,55.9,False,Background,
-85.125,11.375,4,4.0,0.0,4.12,0.0,Haworth,77.1,False,Background,
-89.625,311.375,4,4.25,0.0,8.34,0.0,Shackleton,21.4,False,Background,
-86.625,203.125,3,3.6667,0.0,11.35,0.0,Sverdrup,79.2,False,Background,
-89.125,349.375,9,3.2222,0.0,14.72,0.0,Shackleton,34.8,False,Background,
-86.125,201.125,3,5.0,0.0,6.55,0.0,Sverdrup,89.8,False,Background,
-85.125,200.125,6,3.1667,0.0,7.21,0.0,Sverdrup,115.9,False,Background,
-89.625,293.875,5,3.0,0.0,11.01,0.0,Shackleton,21.2,False,Background,
-87.125,5.375,4,3.5,0.0,13.61,0.0,Haworth,17.7,True,Background,confirmed within Haworth PSR boundary
-87.625,202.875,5,3.4,0.0,10.61,0.0,Sverdrup,57.4,False,Background,
-87.875,1.375,6,3.5,0.0,9.41,0.0,Haworth,14.3,True,Background,confirmed within Haworth PSR boundary
-89.125,213.625,3,3.0,0.0,15.45,0.0,Shackleton,27.4,False,Background,
-88.875,352.625,4,4.5,0.0,19.21,0.0,Shackleton,42.0,False,Background,
-89.125,210.625,4,3.25,0.0,14.97,0.0,Shackleton,26.9,False,Background,
-86.625,195.625,5,3.6,0.0,6.88,0.0,Sverdrup,71.3,False,Background,
-86.375,4.125,4,3.0,0.0,10.1,0.0,Haworth,36.1,False,Background,
-89.625,234.125,3,3.3333,0.0,7.12,0.0,Shackleton,16.9,False,Background,
-85.375,192.625,7,3.4286,0.0,5.3,0.0,Sverdrup,101.7,False,Background,
-85.125,4.625,4,3.25,0.0,11.68,0.0,Haworth,73.2,False,Background,
-89.375,339.625,9,3.4444,0.0,6.56,0.0,Shackleton,28.1,False,Background,
-89.625,304.125,3,3.0,0.0,11.66,0.0,Shackleton,21.4,False,Background,
-87.125,359.375,7,3.7143,0.0,11.52,0.0,Haworth,11.9,True,Background,confirmed within Haworth PSR boundary
-89.125,350.375,9,3.7778,0.0,15.33,0.0,Shackleton,34.7,False,Background,
-89.875,301.375,3,4.0,0.0,12.52,0.0,Shackleton,13.8,False,Background,
-88.875,194.375,3,4.0,0.0,7.99,0.0,Shackleton,31.2,False,Background,
-87.625,357.875,6,3.8333,0.0,3.85,0.0,Haworth,5.7,True,Background,confirmed within Haworth PSR boundary
-85.125,184.875,5,3.0,0.0,6.95,0.0,Sverdrup,101.9,False,Background,
-86.875,357.375,4,5.0,0.0,15.02,0.0,Haworth,18.3,True,Background,confirmed within Haworth PSR boundary
-88.625,353.125,5,3.0,0.0,10.36,0.0,Haworth,35.1,False,Background,
-86.625,183.375,3,3.3333,0.0,4.58,0.0,Sverdrup,59.1,False,Background,
-88.125,354.375,3,3.0,0.0,11.43,0.0,Haworth,19.9,True,Background,confirmed within Haworth PSR boundary
-89.625,204.125,3,5.3333,0.0,14.54,0.0,Shackleton,13.0,False,Background,
-88.125,181.875,4,3.0,0.0,10.78,0.0,Sverdrup,30.0,False,Background,
-86.125,179.625,9,3.6667,0.0,5.63,0.0,Sverdrup,69.3,False,Background,
-87.375,352.875,6,3.0,0.0,3.66,0.0,Haworth,4.4,True,Background,confirmed within Haworth PSR boundary
-88.125,351.375,3,4.0,0.0,11.23,0.0,Haworth,20.4,True,Background,confirmed within Haworth PSR boundary
-86.875,179.125,7,3.0,0.0,4.93,0.0,Sverdrup,48.8,False,Background,
-87.625,351.375,4,3.25,0.0,7.33,0.0,Haworth,7.0,True,Background,confirmed within Haworth PSR boundary
-87.875,179.625,4,4.5,0.0,13.52,0.0,Sverdrup,29.6,False,Background,
-85.625,177.125,5,3.2,0.0,16.68,0.0,Sverdrup,81.5,False,Background,
-85.125,352.125,5,3.6,0.0,10.89,0.0,Haworth,71.4,False,Background,
-88.125,348.625,4,3.5,0.0,16.02,0.0,Haworth,21.3,True,Background,confirmed within Haworth PSR boundary
-89.375,193.375,5,3.2,0.0,12.39,0.0,Shackleton,17.1,False,Background,
-88.125,179.625,3,4.0,0.0,8.92,0.0,Sverdrup,27.8,False,Background,
-86.625,175.875,5,3.4,0.0,3.45,0.0,Sverdrup,52.5,False,Background,
-88.625,179.375,4,4.5,0.0,6.12,0.0,Sverdrup,30.1,False,Background,
-88.125,177.875,3,3.3333,0.0,6.89,0.0,Sverdrup,26.1,False,Background,
-86.125,348.125,5,4.8,0.0,8.29,0.0,Haworth,42.5,False,Background,
-86.125,347.875,5,3.6,0.0,7.67,0.0,Haworth,42.6,False,Background,
-87.625,346.375,3,3.0,0.0,10.86,0.0,Haworth,12.5,True,Background,confirmed within Haworth PSR boundary
-87.125,344.375,3,3.3333,0.0,18.04,0.0,Haworth,18.8,True,Background,confirmed within Haworth PSR boundary
-87.875,342.875,4,5.25,0.0,18.44,0.0,Haworth,19.6,True,Background,confirmed within Haworth PSR boundary
-88.625,339.125,4,3.0,0.0,19.29,0.0,Haworth,38.5,False,Background,
-85.375,171.375,5,3.0,0.0,3.97,0.0,Sverdrup,85.1,False,Background,
-87.625,342.125,4,3.25,0.0,15.72,0.0,Haworth,17.7,True,Background,confirmed within Haworth PSR boundary
-88.125,174.375,3,3.6667,0.0,3.95,0.0,Sverdrup,22.6,False,Background,
-85.375,343.625,4,4.0,0.0,6.21,0.0,Haworth,67.0,False,Background,
-88.875,177.875,6,3.3333,0.0,8.14,0.0,Shackleton,28.5,False,Background,
-88.625,177.125,7,3.7143,0.0,13.47,0.0,Sverdrup,28.6,False,Background,
-89.125,329.375,3,4.0,0.0,13.77,0.0,Shackleton,36.1,False,Background,
-88.625,175.375,6,3.5,0.0,13.38,0.0,Sverdrup,27.5,False,Background,
-88.375,174.125,3,4.3333,0.0,7.57,0.0,Sverdrup,23.4,False,Background,
-88.375,173.625,4,4.25,0.0,8.05,0.0,Sverdrup,23.0,False,Background,
-86.125,168.375,3,3.0,0.0,5.56,0.0,Sverdrup,61.4,False,Background,
-86.875,338.375,6,3.6667,0.0,6.88,0.0,Haworth,30.9,False,Background,
-87.375,169.875,5,3.4,0.0,11.52,0.0,Sverdrup,28.3,False,Background,
-88.375,170.625,3,3.3333,0.0,7.14,0.0,Sverdrup,20.6,False,Background,
-87.625,168.125,3,4.3333,0.0,6.72,0.0,Sverdrup,21.3,False,Background,
-86.875,164.875,3,3.0,0.0,10.06,0.0,Sverdrup,37.8,False,Background,
-86.125,333.875,3,3.3333,0.0,14.22,0.0,Haworth,54.0,False,Background,
-89.375,310.375,3,3.0,0.0,6.36,0.0,Shackleton,29.0,False,Background,
-86.625,163.625,7,3.2857,0.0,8.57,0.0,Sverdrup,44.4,False,Background,
-88.875,321.125,9,3.7778,0.0,12.29,0.0,de_Gerlache,38.3,False,Background,
-87.875,165.625,3,3.6667,0.0,7.63,0.0,Sverdrup,14.8,True,Background,confirmed within Sverdrup PSR boundary
-87.875,327.375,4,3.5,0.0,13.68,0.0,Haworth,36.1,False,Background,
-87.125,163.125,5,3.0,0.0,8.88,0.0,Sverdrup,29.8,False,Background,
-86.125,160.375,3,4.0,0.0,9.54,0.0,Sverdrup,58.0,False,Background,
-85.125,330.375,3,4.0,0.0,7.7,0.0,Cabeus,38.4,True,Background,confirmed within Cabeus PSR boundary
-89.375,299.625,3,5.0,0.0,11.36,0.0,Shackleton,28.9,False,Background,
-87.875,163.125,3,4.6667,0.0,5.02,0.0,Sverdrup,12.2,True,Background,confirmed within Sverdrup PSR boundary
-89.125,309.875,9,3.1111,0.0,6.33,0.0,de_Gerlache,33.9,False,Background,
-86.875,159.625,3,4.6667,0.0,11.01,0.0,Sverdrup,35.4,False,Background,
-87.375,325.125,5,3.2,0.0,10.99,0.0,Haworth,40.8,False,Background,
-87.375,323.875,5,3.8,0.0,9.53,0.0,Haworth,42.4,False,Background,
-87.625,158.625,5,4.4,0.0,9.0,0.0,Sverdrup,13.4,True,Background,confirmed within Sverdrup PSR boundary
-87.625,322.625,7,3.0,0.0,11.78,0.0,Haworth,42.1,False,Background,
-88.625,317.125,10,4.1,0.0,6.63,0.0,de_Gerlache,36.4,False,Background,
-89.125,307.625,3,3.3333,0.0,8.37,0.0,de_Gerlache,32.9,False,Background,
-86.625,324.125,3,3.3333,0.0,14.56,0.0,Haworth,54.1,False,Background,
-88.375,318.375,3,3.6667,0.0,7.52,0.0,de_Gerlache,39.3,False,Background,
-85.125,324.875,4,3.75,0.0,4.79,0.0,Cabeus,24.3,True,Background,confirmed within Cabeus PSR boundary
-85.375,323.875,3,4.0,0.0,5.94,0.0,Cabeus,24.8,True,Background,confirmed within Cabeus PSR boundary
-87.625,320.375,3,3.0,0.0,10.57,0.0,Haworth,44.9,False,Background,
-89.125,161.625,7,3.5714,0.0,8.32,0.0,Shackleton,18.8,False,Background,
-88.125,153.375,3,5.3333,0.0,7.01,0.0,Sverdrup,3.9,True,Background,confirmed within Sverdrup PSR boundary
-87.875,153.125,3,3.6667,0.0,8.58,0.0,Sverdrup,3.9,True,Background,confirmed within Sverdrup PSR boundary
-86.625,150.375,4,4.0,0.0,4.46,0.0,Sverdrup,41.8,False,Background,
-86.125,320.125,5,3.0,0.0,4.83,0.0,Cabeus,38.4,True,Background,confirmed within Cabeus PSR boundary
-85.375,144.125,9,3.8889,0.0,16.55,0.0,Sverdrup,80.7,False,Background,
-88.625,313.625,11,4.4545,0.0,10.97,0.0,de_Gerlache,33.8,False,Background,
-88.625,148.375,3,3.6667,0.0,6.2,0.0,Sverdrup,19.3,False,Background,
-87.375,144.625,6,3.0,0.0,6.34,0.0,Sverdrup,21.2,False,Background,
-88.875,147.625,8,3.75,0.0,8.94,0.0,Shackleton,24.8,False,Background,
-88.375,314.125,7,3.2857,0.0,8.89,0.0,de_Gerlache,35.9,False,Background,
-88.625,145.125,7,3.7143,0.0,9.47,0.0,Sverdrup,20.0,False,Background,
-85.875,140.875,6,3.0,0.0,6.99,0.0,Sverdrup,66.8,False,Background,
-87.125,315.625,3,3.3333,0.0,13.84,0.0,Haworth,56.5,False,Background,
-86.875,140.125,4,4.25,0.0,5.41,0.0,Sverdrup,37.8,False,Background,
-87.875,314.125,10,3.4,0.0,16.09,0.0,de_Gerlache,43.3,False,Background,
-88.125,139.875,6,3.5,0.0,4.78,0.0,Sverdrup,13.5,True,Background,confirmed within Sverdrup PSR boundary
-86.875,314.625,4,4.25,0.0,12.5,0.0,Cabeus,60.0,False,Background,
-89.125,140.375,3,3.0,0.0,11.54,0.0,Shackleton,16.8,False,Background,
-88.125,138.125,12,3.0833,0.0,9.36,0.0,Sverdrup,15.2,True,Background,confirmed within Sverdrup PSR boundary
-87.875,137.625,5,3.6,0.0,7.13,0.0,Sverdrup,16.6,False,Background,
-85.125,135.375,10,3.9,0.0,6.88,0.0,Sverdrup,91.6,False,Background,
-89.875,104.375,4,3.0,0.0,31.38,0.0,Shackleton,6.8,True,Background,confirmed within Shackleton PSR boundary
-86.125,312.375,4,3.0,0.0,8.93,0.0,Cabeus,38.1,True,Background,confirmed within Cabeus PSR boundary
-87.625,128.125,3,3.3333,0.0,8.46,0.0,Sverdrup,30.1,False,Background,
-85.875,129.125,8,3.0,0.0,6.7,0.0,Sverdrup,73.5,False,Background,
-85.875,127.625,7,4.8571,0.0,4.51,0.0,Sverdrup,74.6,False,Background,
-86.125,311.625,3,3.6667,0.0,3.76,0.0,Cabeus,38.5,True,Background,confirmed within Cabeus PSR boundary
-85.125,310.375,5,3.0,0.0,5.91,0.0,Cabeus,16.3,True,Background,confirmed within Cabeus PSR boundary
-85.625,124.625,7,3.4286,0.0,3.38,0.0,Sverdrup,84.0,False,Background,
-86.125,310.375,6,3.0,0.0,7.34,0.0,Cabeus,39.4,True,Background,confirmed within Cabeus PSR boundary
-89.125,324.875,5,3.6,0.0,7.56,0.0,Shackleton,36.3,False,Background,
-87.375,311.875,5,3.4,0.0,13.77,0.0,de_Gerlache,52.1,False,Background,
-86.875,119.875,3,3.6667,0.0,5.39,0.0,Sverdrup,54.6,False,Background,
-86.125,121.125,4,3.0,0.0,5.52,0.0,Faustini,72.5,False,Background,
-85.625,309.125,7,3.7143,0.0,5.8,0.0,Cabeus,27.9,True,Background,confirmed within Cabeus PSR boundary
-86.875,310.125,5,4.4,0.0,8.05,0.0,Cabeus,61.2,False,Background,
-89.125,100.125,4,3.25,0.0,9.44,0.0,Shackleton,18.5,False,Background,
-85.875,118.625,3,5.0,0.0,4.43,0.0,Faustini,74.4,False,Background,
-85.625,307.625,5,5.4,0.0,3.96,0.0,Cabeus,30.3,True,Background,confirmed within Cabeus PSR boundary
-85.875,117.125,3,3.3333,0.0,3.5,0.0,Faustini,72.2,False,Background,
-85.375,306.875,4,3.75,0.0,10.43,0.0,Cabeus,27.5,True,Background,confirmed within Cabeus PSR boundary
-86.875,309.375,3,4.3333,0.0,9.63,0.0,Cabeus,61.5,False,Background,
-87.625,110.375,3,4.3333,0.0,9.3,0.0,Faustini,38.9,False,Background,
-87.625,110.875,3,4.3333,0.0,9.32,0.0,Faustini,39.5,False,Background,
-87.875,312.375,4,4.0,0.0,15.35,0.0,de_Gerlache,41.8,False,Background,
-85.875,114.125,4,4.5,0.0,4.43,0.0,Faustini,68.0,False,Background,
-88.375,100.625,4,3.0,0.0,6.52,0.0,Faustini,40.6,False,Background,
-86.125,111.875,4,4.5,0.0,6.86,0.0,Faustini,59.2,False,Background,
-86.125,112.375,3,3.3333,0.0,4.32,0.0,Faustini,59.9,False,Background,
-85.375,113.375,3,5.0,0.0,3.58,0.0,Faustini,79.2,False,Background,
-86.375,306.875,5,3.8,0.0,8.36,0.0,Cabeus,49.3,False,Background,
-87.875,311.875,4,3.0,0.0,14.89,0.0,de_Gerlache,41.3,False,Background,
-86.625,109.375,4,3.5,0.0,6.07,0.0,Faustini,45.6,False,Background,
-86.875,107.375,3,3.0,0.0,8.39,0.0,Faustini,38.7,False,Background,
-85.125,302.375,3,3.0,0.0,14.68,0.0,Cabeus,36.5,True,Background,confirmed within Cabeus PSR boundary
-85.125,108.375,5,3.0,0.0,6.55,0.0,Faustini,79.6,False,Background,
-85.875,302.875,3,3.0,0.0,6.01,0.0,Cabeus,43.4,True,Background,confirmed within Cabeus PSR boundary
-88.875,327.625,4,3.75,0.0,10.25,0.0,de_Gerlache,42.2,False,Background,
-87.375,305.625,5,3.6,0.0,6.68,0.0,de_Gerlache,46.8,False,Background,
-86.375,100.375,3,4.3333,0.0,7.59,0.0,Faustini,38.1,False,Background,
-86.875,302.875,4,4.25,0.0,7.1,0.0,de_Gerlache,57.5,False,Background,
-86.375,98.875,3,4.3333,0.0,4.8,0.0,Faustini,36.3,False,Background,
-89.375,30.875,3,3.0,0.0,7.37,0.0,Shackleton,22.7,False,Background,
-89.125,353.875,4,5.75,0.0,12.03,0.0,Shackleton,34.4,False,Background,
-89.125,52.125,3,3.3333,0.0,3.86,0.0,Shackleton,26.2,False,Background,
-87.375,91.875,3,3.0,0.0,15.93,0.0,Faustini,13.5,True,Background,confirmed within Faustini PSR boundary
-87.375,92.375,3,3.3333,0.0,17.2,0.0,Faustini,14.1,True,Background,confirmed within Faustini PSR boundary
-86.125,97.875,4,4.0,0.0,9.33,0.0,Faustini,41.3,False,Background,
-88.125,83.375,5,3.4,0.0,6.53,0.0,Faustini,28.1,False,Background,
-89.125,36.125,4,3.25,0.0,5.38,0.0,Shackleton,28.9,False,Background,
-85.375,97.125,3,3.0,0.0,12.53,0.0,Faustini,61.3,False,Background,
-89.375,10.625,3,4.0,0.0,4.87,0.0,Shackleton,25.3,False,Background,
-89.125,35.125,3,3.3333,0.0,6.1,0.0,Shackleton,29.1,False,Background,
-86.625,293.625,3,3.0,0.0,7.04,0.0,de_Gerlache,58.3,False,Background,
-86.875,292.875,4,3.25,0.0,8.27,0.0,de_Gerlache,50.8,False,Background,
-89.125,30.875,3,4.3333,0.0,8.48,0.0,Shackleton,29.7,False,Background,
-88.375,69.625,3,5.6667,0.0,9.87,0.0,Faustini,38.8,False,Background,
-88.125,68.875,3,4.0,0.0,16.53,0.0,Faustini,33.0,False,Background,
-85.625,286.875,4,3.25,0.0,15.26,0.0,Cabeus,75.2,False,Background,
-85.125,85.625,4,3.0,0.0,5.32,0.0,Faustini,63.1,False,Background,
-86.375,286.875,3,4.6667,0.0,21.21,0.0,de_Gerlache,62.3,False,Background,
-86.625,287.375,3,6.3333,0.0,6.23,0.0,de_Gerlache,55.2,False,Background,
-89.125,1.875,4,3.75,0.0,12.68,0.0,Shackleton,33.6,False,Background,
-87.875,66.875,3,3.0,0.0,14.53,0.0,Faustini,29.4,False,Background,
-85.875,282.625,4,3.5,0.0,4.67,0.0,de_Gerlache,75.9,False,Background,
-89.125,354.875,4,3.5,0.0,11.37,0.0,Shackleton,34.3,False,Background,
-88.625,48.125,4,4.0,0.0,13.33,0.0,Shackleton,41.4,False,Background,
-85.625,280.625,4,4.5,0.0,7.79,0.0,de_Gerlache,82.9,False,Background,
-86.125,281.875,4,4.75,0.0,7.81,0.0,de_Gerlache,68.2,False,Background,
-85.125,79.375,5,3.2,0.0,6.15,0.0,Faustini,63.4,False,Background,
-86.375,280.875,3,4.3333,0.0,7.85,0.0,de_Gerlache,60.4,False,Background,
-86.625,281.375,3,3.3333,0.0,3.94,0.0,de_Gerlache,53.0,False,Background,
-88.625,301.875,3,4.6667,0.0,10.54,0.0,de_Gerlache,25.3,False,Background,
-88.875,34.875,8,3.875,0.0,15.98,0.0,Shackleton,36.3,False,Background,
-89.125,27.875,3,4.3333,0.0,14.85,0.0,Shackleton,30.2,False,Background,
-86.625,71.625,3,3.6667,0.0,7.51,0.0,Faustini,25.7,False,Background,
-88.375,295.875,3,3.3333,0.0,10.46,0.0,de_Gerlache,20.7,False,Background,
-86.125,71.375,3,3.6667,0.0,15.0,0.0,Faustini,38.6,False,Background,
-88.875,30.125,5,3.2,0.0,11.14,0.0,Shackleton,37.1,False,Background,
-85.625,273.625,3,4.0,0.0,5.05,0.0,de_Gerlache,82.1,False,Background,
-88.125,288.375,3,3.0,0.0,9.88,0.0,de_Gerlache,16.5,False,Background,
-86.375,67.375,3,3.6667,0.0,9.1,0.0,Faustini,36.6,False,Background,
-86.625,275.125,4,3.75,0.0,3.94,0.0,de_Gerlache,51.8,False,Background,
-88.375,45.625,6,3.5,0.0,4.16,0.0,Shackleton,49.2,False,Background,
-85.625,270.625,4,4.0,0.0,3.39,0.0,de_Gerlache,82.0,False,Background,
-85.875,271.125,4,3.25,0.0,2.97,0.0,de_Gerlache,74.5,False,Background,
-88.625,296.375,3,3.0,0.0,12.53,0.0,de_Gerlache,21.4,False,Background,
-86.125,270.375,3,3.0,0.0,7.86,0.0,de_Gerlache,66.9,False,Background,
-87.375,57.625,5,4.4,0.0,14.29,0.0,Faustini,36.8,False,Background,
-86.875,262.375,3,3.6667,0.0,12.54,0.0,de_Gerlache,45.6,False,Background,
-86.625,258.625,3,3.0,0.0,6.05,0.0,de_Gerlache,54.4,False,Background,
-85.625,255.125,3,3.6667,0.0,3.12,0.0,de_Gerlache,85.5,False,Background,
-85.625,253.625,3,3.6667,0.0,6.09,0.0,de_Gerlache,86.1,False,Background,
-88.125,266.375,3,3.6667,0.0,19.88,0.0,de_Gerlache,8.2,True,Background,confirmed within de_Gerlache PSR boundary
-88.875,279.125,3,3.0,0.0,13.16,0.0,de_Gerlache,17.3,False,Background,
-85.375,252.375,3,3.3333,0.0,12.32,0.0,de_Gerlache,94.1,False,Background,
-88.125,262.875,3,3.6667,0.0,21.41,0.0,de_Gerlache,10.6,True,Background,confirmed within de_Gerlache PSR boundary
-87.125,254.625,3,3.0,0.0,6.98,0.0,de_Gerlache,41.7,False,Background,
-88.625,267.125,3,3.3333,0.0,9.26,0.0,de_Gerlache,9.8,True,Background,confirmed within de_Gerlache PSR boundary
-85.375,244.625,4,3.5,0.0,7.14,0.0,de_Gerlache,98.1,False,Background,
-87.625,249.625,3,3.3333,0.0,11.19,0.0,de_Gerlache,31.7,False,Background,
-88.375,253.875,3,4.6667,0.0,11.89,0.0,de_Gerlache,15.8,True,Background,confirmed within de_Gerlache PSR boundary
-85.625,47.375,3,3.0,0.0,6.68,0.0,Nobile,20.1,True,Background,confirmed within Nobile PSR boundary
-86.875,239.375,3,4.3333,0.0,8.22,0.0,de_Gerlache,58.8,False,Background,
-87.875,36.125,3,5.0,0.0,5.97,0.0,Haworth,50.5,False,Background,
-86.375,41.625,4,3.0,0.0,16.22,0.0,Nobile,44.8,False,Background,
-88.375,243.125,3,4.0,0.0,10.46,0.0,de_Gerlache,25.0,False,Background,
-88.625,29.125,3,4.0,0.0,17.08,0.0,Shackleton,44.6,False,Background,
-87.125,37.375,4,4.25,0.0,8.28,0.0,Haworth,59.6,False,Background,
-85.125,40.375,4,3.0,0.0,18.44,0.0,Nobile,33.7,True,Background,confirmed within Nobile PSR boundary
-85.875,33.875,5,3.0,0.0,13.4,0.0,Nobile,50.7,False,Background,
-85.125,212.375,4,3.5,0.0,7.83,0.0,Sverdrup,128.5,False,Background,
-89.375,45.875,3,4.6667,0.0,4.83,0.0,Shackleton,20.4,False,Background,
-85.125,28.625,3,4.6667,0.0,6.13,0.0,Nobile,63.3,False,Background,
